instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,_date
16714498,65291,ABB26JUN6450PE,ABB,0.0,2026-06-30,6450.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
21280514,83127,ABB26JUN6400CE,ABB,0.0,2026-06-30,6400.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
21281538,83131,ABB26JUN6400PE,ABB,0.0,2026-06-30,6400.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16713730,65288,ABB26JUN6350CE,ABB,0.0,2026-06-30,6350.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16713986,65289,ABB26JUN6350PE,ABB,0.0,2026-06-30,6350.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
21280002,83125,ABB26JUN6300CE,ABB,0.0,2026-06-30,6300.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
21280258,83126,ABB26JUN6300PE,ABB,0.0,2026-06-30,6300.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16713474,65287,ABB26JUN6250PE,ABB,0.0,2026-06-30,6250.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
21279490,83123,ABB26JUN6200CE,ABB,0.0,2026-06-30,6200.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
21279746,83124,ABB26JUN6200PE,ABB,0.0,2026-06-30,6200.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16712962,65285,ABB26JUN6150PE,ABB,0.0,2026-06-30,6150.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
21278978,83121,ABB26JUN6100CE,ABB,0.0,2026-06-30,6100.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
21279234,83122,ABB26JUN6100PE,ABB,0.0,2026-06-30,6100.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16711426,65279,ABB26JUN6050PE,ABB,0.0,2026-06-30,6050.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
21278466,83119,ABB26JUN6000CE,ABB,0.0,2026-06-30,6000.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
21278722,83120,ABB26JUN6000PE,ABB,0.0,2026-06-30,6000.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16710914,65277,ABB26JUN5950PE,ABB,0.0,2026-06-30,5950.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
21278210,83118,ABB26JUN5900PE,ABB,0.0,2026-06-30,5900.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16710402,65275,ABB26JUN5850PE,ABB,0.0,2026-06-30,5850.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
21277698,83116,ABB26JUN5800PE,ABB,0.0,2026-06-30,5800.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16709378,65271,ABB26JUN5750PE,ABB,0.0,2026-06-30,5750.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
21276930,83113,ABB26JUN5700CE,ABB,0.0,2026-06-30,5700.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
21277186,83114,ABB26JUN5700PE,ABB,0.0,2026-06-30,5700.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16708866,65269,ABB26JUN5650PE,ABB,0.0,2026-06-30,5650.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
21276674,83112,ABB26JUN5600PE,ABB,0.0,2026-06-30,5600.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
21275394,83107,ABB26JUN5500CE,ABB,0.0,2026-06-30,5500.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
21275650,83108,ABB26JUN5500PE,ABB,0.0,2026-06-30,5500.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
21275138,83106,ABB26JUN5400PE,ABB,0.0,2026-06-30,5400.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
21264130,83063,ABB26JUN5300PE,ABB,0.0,2026-06-30,5300.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16761858,65476,ABB26JUL6000CE,ABB,0.0,2026-07-28,6000.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16762114,65477,ABB26JUL6000PE,ABB,0.0,2026-07-28,6000.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16762370,65478,ABB26JUL6100CE,ABB,0.0,2026-07-28,6100.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16762626,65479,ABB26JUL6100PE,ABB,0.0,2026-07-28,6100.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16762882,65480,ABB26JUL6200CE,ABB,0.0,2026-07-28,6200.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16763138,65481,ABB26JUL6200PE,ABB,0.0,2026-07-28,6200.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16763394,65482,ABB26JUL6300CE,ABB,0.0,2026-07-28,6300.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16763650,65483,ABB26JUL6300PE,ABB,0.0,2026-07-28,6300.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16763906,65484,ABB26JUL6400CE,ABB,0.0,2026-07-28,6400.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16764162,65485,ABB26JUL6400PE,ABB,0.0,2026-07-28,6400.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16764418,65486,ABB26JUL6500CE,ABB,0.0,2026-07-28,6500.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16764674,65487,ABB26JUL6500PE,ABB,0.0,2026-07-28,6500.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16764930,65488,ABB26JUL6600CE,ABB,0.0,2026-07-28,6600.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16765186,65489,ABB26JUL6600PE,ABB,0.0,2026-07-28,6600.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16765442,65490,ABB26JUL6700CE,ABB,0.0,2026-07-28,6700.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16765698,65491,ABB26JUL6700PE,ABB,0.0,2026-07-28,6700.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16765954,65492,ABB26JUL6800CE,ABB,0.0,2026-07-28,6800.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16766210,65493,ABB26JUL6800PE,ABB,0.0,2026-07-28,6800.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16766466,65494,ABB26JUL6900CE,ABB,0.0,2026-07-28,6900.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16766722,65495,ABB26JUL6900PE,ABB,0.0,2026-07-28,6900.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16766978,65496,ABB26JUL7000CE,ABB,0.0,2026-07-28,7000.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16767234,65497,ABB26JUL7000PE,ABB,0.0,2026-07-28,7000.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16767490,65498,ABB26JUL7100CE,ABB,0.0,2026-07-28,7100.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16767746,65499,ABB26JUL7100PE,ABB,0.0,2026-07-28,7100.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16768002,65500,ABB26JUL7200CE,ABB,0.0,2026-07-28,7200.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16768258,65501,ABB26JUL7200PE,ABB,0.0,2026-07-28,7200.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16772610,65518,ABB26JUL7300CE,ABB,0.0,2026-07-28,7300.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16776962,65535,ABB26JUL7300PE,ABB,0.0,2026-07-28,7300.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16777218,65536,ABB26JUL7400CE,ABB,0.0,2026-07-28,7400.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16777474,65537,ABB26JUL7400PE,ABB,0.0,2026-07-28,7400.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16777730,65538,ABB26JUL7500CE,ABB,0.0,2026-07-28,7500.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16777986,65539,ABB26JUL7500PE,ABB,0.0,2026-07-28,7500.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16778242,65540,ABB26JUL7600CE,ABB,0.0,2026-07-28,7600.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16778498,65541,ABB26JUL7600PE,ABB,0.0,2026-07-28,7600.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16778754,65542,ABB26JUL7700CE,ABB,0.0,2026-07-28,7700.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16779010,65543,ABB26JUL7700PE,ABB,0.0,2026-07-28,7700.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16779266,65544,ABB26JUL7800CE,ABB,0.0,2026-07-28,7800.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16779522,65545,ABB26JUL7800PE,ABB,0.0,2026-07-28,7800.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16779778,65546,ABB26JUL7900CE,ABB,0.0,2026-07-28,7900.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16780034,65547,ABB26JUL7900PE,ABB,0.0,2026-07-28,7900.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16780290,65548,ABB26JUL8000CE,ABB,0.0,2026-07-28,8000.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16780546,65549,ABB26JUL8000PE,ABB,0.0,2026-07-28,8000.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16780802,65550,ABB26JUL8100CE,ABB,0.0,2026-07-28,8100.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16781058,65551,ABB26JUL8100PE,ABB,0.0,2026-07-28,8100.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16781314,65552,ABB26JUL8200CE,ABB,0.0,2026-07-28,8200.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16781570,65553,ABB26JUL8200PE,ABB,0.0,2026-07-28,8200.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16781826,65554,ABB26JUL8300CE,ABB,0.0,2026-07-28,8300.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
16782082,65555,ABB26JUL8300PE,ABB,0.0,2026-07-28,8300.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17124354,66892,ABB26JUL6450CE,ABB,0.0,2026-07-28,6450.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17125378,66896,ABB26JUL6450PE,ABB,0.0,2026-07-28,6450.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17125634,66897,ABB26JUL6550CE,ABB,0.0,2026-07-28,6550.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17125890,66898,ABB26JUL6550PE,ABB,0.0,2026-07-28,6550.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17126146,66899,ABB26JUL6650CE,ABB,0.0,2026-07-28,6650.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17126402,66900,ABB26JUL6650PE,ABB,0.0,2026-07-28,6650.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17126658,66901,ABB26JUL6750CE,ABB,0.0,2026-07-28,6750.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17126914,66902,ABB26JUL6750PE,ABB,0.0,2026-07-28,6750.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17127170,66903,ABB26JUL6850CE,ABB,0.0,2026-07-28,6850.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17127426,66904,ABB26JUL6850PE,ABB,0.0,2026-07-28,6850.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17127682,66905,ABB26JUL6950CE,ABB,0.0,2026-07-28,6950.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17127938,66906,ABB26JUL6950PE,ABB,0.0,2026-07-28,6950.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17128194,66907,ABB26JUL7050CE,ABB,0.0,2026-07-28,7050.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17128450,66908,ABB26JUL7050PE,ABB,0.0,2026-07-28,7050.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17128706,66909,ABB26JUL7150CE,ABB,0.0,2026-07-28,7150.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17128962,66910,ABB26JUL7150PE,ABB,0.0,2026-07-28,7150.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17129218,66911,ABB26JUL7250CE,ABB,0.0,2026-07-28,7250.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17133058,66926,ABB26JUL7250PE,ABB,0.0,2026-07-28,7250.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17133314,66927,ABB26JUL7350CE,ABB,0.0,2026-07-28,7350.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17133570,66928,ABB26JUL7350PE,ABB,0.0,2026-07-28,7350.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17133826,66929,ABB26JUL7450CE,ABB,0.0,2026-07-28,7450.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17134594,66932,ABB26JUL7450PE,ABB,0.0,2026-07-28,7450.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17134850,66933,ABB26JUL7550CE,ABB,0.0,2026-07-28,7550.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17136642,66940,ABB26JUL7550PE,ABB,0.0,2026-07-28,7550.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17136898,66941,ABB26JUL7650CE,ABB,0.0,2026-07-28,7650.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17137154,66942,ABB26JUL7650PE,ABB,0.0,2026-07-28,7650.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17137410,66943,ABB26JUL7750CE,ABB,0.0,2026-07-28,7750.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17138434,66947,ABB26JUL7750PE,ABB,0.0,2026-07-28,7750.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17138946,66949,ABB26JUL7850CE,ABB,0.0,2026-07-28,7850.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17139202,66950,ABB26JUL7850PE,ABB,0.0,2026-07-28,7850.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17155842,67015,ABB26AUG6000CE,ABB,0.0,2026-08-25,6000.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17156098,67016,ABB26AUG6000PE,ABB,0.0,2026-08-25,6000.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17156866,67019,ABB26AUG6200CE,ABB,0.0,2026-08-25,6200.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17157122,67020,ABB26AUG6200PE,ABB,0.0,2026-08-25,6200.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17157890,67023,ABB26AUG6400CE,ABB,0.0,2026-08-25,6400.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17158146,67024,ABB26AUG6400PE,ABB,0.0,2026-08-25,6400.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17158402,67025,ABB26AUG6500CE,ABB,0.0,2026-08-25,6500.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17158658,67026,ABB26AUG6500PE,ABB,0.0,2026-08-25,6500.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17158914,67027,ABB26AUG6600CE,ABB,0.0,2026-08-25,6600.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17159170,67028,ABB26AUG6600PE,ABB,0.0,2026-08-25,6600.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17159426,67029,ABB26AUG6700CE,ABB,0.0,2026-08-25,6700.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17159682,67030,ABB26AUG6700PE,ABB,0.0,2026-08-25,6700.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17159938,67031,ABB26AUG6800CE,ABB,0.0,2026-08-25,6800.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17160194,67032,ABB26AUG6800PE,ABB,0.0,2026-08-25,6800.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17160450,67033,ABB26AUG6900CE,ABB,0.0,2026-08-25,6900.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17160706,67034,ABB26AUG6900PE,ABB,0.0,2026-08-25,6900.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17160962,67035,ABB26AUG7000CE,ABB,0.0,2026-08-25,7000.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17161218,67036,ABB26AUG7000PE,ABB,0.0,2026-08-25,7000.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17161474,67037,ABB26AUG7100CE,ABB,0.0,2026-08-25,7100.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17161730,67038,ABB26AUG7100PE,ABB,0.0,2026-08-25,7100.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17161986,67039,ABB26AUG7200CE,ABB,0.0,2026-08-25,7200.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17162242,67040,ABB26AUG7200PE,ABB,0.0,2026-08-25,7200.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17162498,67041,ABB26AUG7300CE,ABB,0.0,2026-08-25,7300.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17162754,67042,ABB26AUG7300PE,ABB,0.0,2026-08-25,7300.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17163010,67043,ABB26AUG7400CE,ABB,0.0,2026-08-25,7400.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17163266,67044,ABB26AUG7400PE,ABB,0.0,2026-08-25,7400.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17163522,67045,ABB26AUG7500CE,ABB,0.0,2026-08-25,7500.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17163778,67046,ABB26AUG7500PE,ABB,0.0,2026-08-25,7500.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17164034,67047,ABB26AUG7600CE,ABB,0.0,2026-08-25,7600.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17164290,67048,ABB26AUG7600PE,ABB,0.0,2026-08-25,7600.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17164546,67049,ABB26AUG7700CE,ABB,0.0,2026-08-25,7700.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17164802,67050,ABB26AUG7700PE,ABB,0.0,2026-08-25,7700.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17165058,67051,ABB26AUG7800CE,ABB,0.0,2026-08-25,7800.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17165314,67052,ABB26AUG7800PE,ABB,0.0,2026-08-25,7800.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17165570,67053,ABB26AUG7900CE,ABB,0.0,2026-08-25,7900.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17165826,67054,ABB26AUG7900PE,ABB,0.0,2026-08-25,7900.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17166082,67055,ABB26AUG8000CE,ABB,0.0,2026-08-25,8000.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17166338,67056,ABB26AUG8000PE,ABB,0.0,2026-08-25,8000.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
17167106,67059,ABB26AUG8200CE,ABB,0.0,2026-08-25,8200.0,0.05,125,CE,NFO-OPT,NFO,2026-06-03
17167362,67060,ABB26AUG8200PE,ABB,0.0,2026-08-25,8200.0,0.05,125,PE,NFO-OPT,NFO,2026-06-03
16797698,65616,ABCAPITAL26JUN355CE,ABCAPITAL,0.0,2026-06-30,355.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
16797954,65617,ABCAPITAL26JUN355PE,ABCAPITAL,0.0,2026-06-30,355.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
21345026,83379,ABCAPITAL26JUN360CE,ABCAPITAL,0.0,2026-06-30,360.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
21345282,83380,ABCAPITAL26JUN360PE,ABCAPITAL,0.0,2026-06-30,360.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
21344514,83377,ABCAPITAL26JUN350CE,ABCAPITAL,0.0,2026-06-30,350.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
21344770,83378,ABCAPITAL26JUN350PE,ABCAPITAL,0.0,2026-06-30,350.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
16798210,65618,ABCAPITAL26JUN365CE,ABCAPITAL,0.0,2026-06-30,365.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
16798466,65619,ABCAPITAL26JUN365PE,ABCAPITAL,0.0,2026-06-30,365.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
16797186,65614,ABCAPITAL26JUN345CE,ABCAPITAL,0.0,2026-06-30,345.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
16797442,65615,ABCAPITAL26JUN345PE,ABCAPITAL,0.0,2026-06-30,345.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
21345538,83381,ABCAPITAL26JUN370CE,ABCAPITAL,0.0,2026-06-30,370.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
21345794,83382,ABCAPITAL26JUN370PE,ABCAPITAL,0.0,2026-06-30,370.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
21344002,83375,ABCAPITAL26JUN340CE,ABCAPITAL,0.0,2026-06-30,340.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
21344258,83376,ABCAPITAL26JUN340PE,ABCAPITAL,0.0,2026-06-30,340.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
16798722,65620,ABCAPITAL26JUN375CE,ABCAPITAL,0.0,2026-06-30,375.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
16798978,65621,ABCAPITAL26JUN375PE,ABCAPITAL,0.0,2026-06-30,375.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
16794114,65602,ABCAPITAL26JUN335CE,ABCAPITAL,0.0,2026-06-30,335.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
16794370,65603,ABCAPITAL26JUN335PE,ABCAPITAL,0.0,2026-06-30,335.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
21346050,83383,ABCAPITAL26JUN380CE,ABCAPITAL,0.0,2026-06-30,380.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
21346306,83384,ABCAPITAL26JUN380PE,ABCAPITAL,0.0,2026-06-30,380.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
21343490,83373,ABCAPITAL26JUN330CE,ABCAPITAL,0.0,2026-06-30,330.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
21343746,83374,ABCAPITAL26JUN330PE,ABCAPITAL,0.0,2026-06-30,330.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
16799234,65622,ABCAPITAL26JUN385CE,ABCAPITAL,0.0,2026-06-30,385.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
16799490,65623,ABCAPITAL26JUN385PE,ABCAPITAL,0.0,2026-06-30,385.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
16793602,65600,ABCAPITAL26JUN325CE,ABCAPITAL,0.0,2026-06-30,325.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
16793858,65601,ABCAPITAL26JUN325PE,ABCAPITAL,0.0,2026-06-30,325.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
9052162,35360,ABCAPITAL26JUN390CE,ABCAPITAL,0.0,2026-06-30,390.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
9052418,35361,ABCAPITAL26JUN390PE,ABCAPITAL,0.0,2026-06-30,390.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
21342978,83371,ABCAPITAL26JUN320CE,ABCAPITAL,0.0,2026-06-30,320.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
21343234,83372,ABCAPITAL26JUN320PE,ABCAPITAL,0.0,2026-06-30,320.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
16800002,65625,ABCAPITAL26JUN395PE,ABCAPITAL,0.0,2026-06-30,395.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
21347074,83387,ABCAPITAL26JUN420CE,ABCAPITAL,0.0,2026-06-30,420.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
21347330,83388,ABCAPITAL26JUN420PE,ABCAPITAL,0.0,2026-06-30,420.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
16800770,65628,ABCAPITAL26JUN415CE,ABCAPITAL,0.0,2026-06-30,415.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
10544898,41191,ABCAPITAL26JUN410CE,ABCAPITAL,0.0,2026-06-30,410.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
10545154,41192,ABCAPITAL26JUN410PE,ABCAPITAL,0.0,2026-06-30,410.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
16800258,65626,ABCAPITAL26JUN405CE,ABCAPITAL,0.0,2026-06-30,405.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
21346562,83385,ABCAPITAL26JUN400CE,ABCAPITAL,0.0,2026-06-30,400.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
21346818,83386,ABCAPITAL26JUN400PE,ABCAPITAL,0.0,2026-06-30,400.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
16799746,65624,ABCAPITAL26JUN395CE,ABCAPITAL,0.0,2026-06-30,395.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
16793346,65599,ABCAPITAL26JUN315PE,ABCAPITAL,0.0,2026-06-30,315.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
21342466,83369,ABCAPITAL26JUN310CE,ABCAPITAL,0.0,2026-06-30,310.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
21342722,83370,ABCAPITAL26JUN310PE,ABCAPITAL,0.0,2026-06-30,310.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
21341954,83367,ABCAPITAL26JUN300CE,ABCAPITAL,0.0,2026-06-30,300.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
21342210,83368,ABCAPITAL26JUN300PE,ABCAPITAL,0.0,2026-06-30,300.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
21341442,83365,ABCAPITAL26JUN290CE,ABCAPITAL,0.0,2026-06-30,290.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
21341698,83366,ABCAPITAL26JUN290PE,ABCAPITAL,0.0,2026-06-30,290.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
17189890,67148,ABCAPITAL26JUL355CE,ABCAPITAL,0.0,2026-07-28,355.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
17190146,67149,ABCAPITAL26JUL355PE,ABCAPITAL,0.0,2026-07-28,355.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
16830978,65746,ABCAPITAL26JUL360CE,ABCAPITAL,0.0,2026-07-28,360.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
16831746,65749,ABCAPITAL26JUL360PE,ABCAPITAL,0.0,2026-07-28,360.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
16830466,65744,ABCAPITAL26JUL350CE,ABCAPITAL,0.0,2026-07-28,350.0,0.05,3100,CE,NFO-OPT,NFO,2026-06-03
16830722,65745,ABCAPITAL26JUL350PE,ABCAPITAL,0.0,2026-07-28,350.0,0.05,3100,PE,NFO-OPT,NFO,2026-06-03
